Roster Month/Year,Start,End,Block Total,Flight,Origin,City_Origin,Country_Origin,Latitude_Origin,Longitude_Origin,Destination,City_Destination,Country_Destination,lat,lon,Aircraft Type,Rank,Distance_miles
Apr-2015,2015-04-14 07:10:00,2015-04-15 08:38:00,0.06111111111111111,VS28,SNN,Shannon,Ireland,52.702,-8.92482,LGW,London,United Kingdom,51.148102,-0.190278,744.0,CC,388.23348049014777
Apr-2015,2015-04-18 08:15:00,2015-04-18 15:14:00,0.2909722222222222,VS3,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,789.0,CC,3451.431109200727
Apr-2015,2015-04-19 22:30:00,2015-04-20 05:45:00,0.3020833333333333,VS4,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,789.0,CC,3451.431109200727
Apr-2015,2015-04-23 12:24:00,2015-04-23 19:05:00,0.2784722222222222,VS11,LHR,London,United Kingdom,51.4706,-0.461941,BOS,Boston,United States,42.36429977,-71.00520325,789.0,CC,3264.817665880699
Apr-2015,2015-04-25 01:50:00,2015-04-25 08:33:00,0.2798611111111111,VS12,BOS,Boston,United States,42.36429977,-71.00520325,LHR,London,United Kingdom,51.4706,-0.461941,789.0,CC,3264.817665880699
May-2015,2015-05-04 11:45:00,2015-05-04 19:13:00,0.3111111111111111,VS111,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,333.0,CC,3451.431109200727
May-2015,2015-05-05 12:09:00,2015-05-05 19:19:00,0.2986111111111111,VS26,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,346.0,CC,3451.431109200727
May-2015,2015-05-13 13:58:00,2015-05-13 21:01:00,0.29375,VS11,LHR,London,United Kingdom,51.4706,-0.461941,BOS,Boston,United States,42.36429977,-71.00520325,789.0,CC,3264.817665880699
May-2015,2015-05-15 01:50:00,2015-05-15 07:57:00,0.2548611111111111,VS12,BOS,Boston,United States,42.36429977,-71.00520325,LHR,London,United Kingdom,51.4706,-0.461941,789.0,CC,3264.817665880699
May-2015,2015-05-18 14:15:00,2015-05-19 01:26:00,0.4659722222222222,VS250,LHR,London,United Kingdom,51.4706,-0.461941,PVG,Shanghai,China,31.14340019226075,121.8050003051758,346.0,CC,5755.266437139178
May-2015,2015-05-21 03:26:00,2015-05-21 16:28:00,0.5430555555555555,VS251,PVG,Shanghai,China,31.14340019226075,121.8050003051758,LHR,London,United Kingdom,51.4706,-0.461941,346.0,CC,5755.266437139178
May-2015,2015-05-25 10:26:00,2015-05-25 19:12:00,0.3652777777777778,VS27,LGW,London,United Kingdom,51.148102,-0.190278,MCO,Orlando,United States,28.42939949035645,-81.30899810791016,744.0,CC,4352.701532796484
May-2015,2015-05-26 22:28:00,2015-05-27 06:43:00,0.34375,VS28,MCO,Orlando,United States,28.42939949035645,-81.30899810791016,LGW,London,United Kingdom,51.148102,-0.190278,744.0,CC,4352.701532796484
May-2015,2015-05-30 09:04:00,2015-05-30 16:35:00,0.3131944444444444,VS3,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,744.0,CC,3451.431109200727
Jun-2015,2015-06-01 22:26:00,2015-06-02 04:52:00,0.2680555555555555,VS4,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,789.0,CC,3451.431109200727
Jun-2015,2015-06-04 09:03:00,2015-06-04 17:15:00,0.3416666666666667,VS107,LHR,London,United Kingdom,51.4706,-0.461941,DTW,Detroit,United States,42.21239852905273,-83.35340118408203,333.0,CC,3766.3671002328956
Jun-2015,2015-06-05 21:50:00,2015-06-06 05:13:00,0.3076388888888889,VS108,DTW,Detroit,United States,42.21239852905273,-83.35340118408203,LHR,London,United Kingdom,51.4706,-0.461941,333.0,CC,3766.3671002328956
Jun-2015,2015-06-15 20:17:00,2015-06-16 07:21:00,0.4611111111111111,VS601,LHR,London,United Kingdom,51.4706,-0.461941,JNB,Johannesburg,South Africa,-26.1392,28.246,346.0,CC,5620.339088214339
Jun-2015,2015-06-17 18:07:00,2015-06-18 05:35:00,0.4777777777777778,VS602,JNB,Johannesburg,South Africa,-26.1392,28.246,LHR,London,United Kingdom,51.4706,-0.461941,346.0,CC,5620.339088214339
Jun-2015,2015-06-22 14:15:00,2015-06-23 01:35:00,0.4722222222222222,VS250,LHR,London,United Kingdom,51.4706,-0.461941,PVG,Shanghai,China,31.14340019226075,121.8050003051758,789.0,CC,5755.266437139178
Jun-2015,2015-06-25 03:33:00,2015-06-25 15:50:00,0.5118055555555555,VS251,PVG,Shanghai,China,31.14340019226075,121.8050003051758,LHR,London,United Kingdom,51.4706,-0.461941,789.0,CC,5755.266437139178
Jun-2015,2015-06-28 09:19:00,2015-06-28 17:56:00,0.3590277777777778,VS39,LHR,London,United Kingdom,51.4706,-0.461941,ORD,Chicago,United States,41.9786,-87.9048,333.0,CC,3952.811356138074
Jun-2015,2015-06-29 23:03:00,2015-06-30 07:12:00,0.3395833333333333,VS40,ORD,Chicago,United States,41.9786,-87.9048,LHR,London,United Kingdom,51.4706,-0.461941,333.0,CC,3952.811356138074
Jul-2015,2015-07-03 10:16:00,2015-07-03 18:09:00,0.3284722222222222,VS107,LHR,London,United Kingdom,51.4706,-0.461941,DTW,Detroit,United States,42.21239852905273,-83.35340118408203,333.0,CC,3766.3671002328956
Jul-2015,2015-07-04 21:48:00,2015-07-05 05:16:00,0.3111111111111111,VS108,DTW,Detroit,United States,42.21239852905273,-83.35340118408203,LHR,London,United Kingdom,51.4706,-0.461941,333.0,CC,3766.3671002328956
Jul-2015,2015-07-08 09:06:00,2015-07-08 17:15:00,0.3395833333333333,VS107,LHR,London,United Kingdom,51.4706,-0.461941,DTW,Detroit,United States,42.21239852905273,-83.35340118408203,333.0,CC,3766.3671002328956
Jul-2015,2015-07-09 22:05:00,2015-07-10 05:13:00,0.2972222222222222,VS108,DTW,Detroit,United States,42.21239852905273,-83.35340118408203,LHR,London,United Kingdom,51.4706,-0.461941,333.0,CC,3766.3671002328956
Jul-2015,2015-07-13 08:45:00,2015-07-13 17:36:00,0.36875,VS39,LHR,London,United Kingdom,51.4706,-0.461941,ORD,Chicago,United States,41.9786,-87.9048,333.0,CC,3952.811356138074
Jul-2015,2015-07-14 22:53:00,2015-07-15 06:48:00,0.3298611111111111,VS40,ORD,Chicago,United States,41.9786,-87.9048,LHR,London,United Kingdom,51.4706,-0.461941,333.0,CC,3952.811356138074
Jul-2015,2015-07-18 08:54:00,2015-07-18 17:41:00,0.3659722222222222,VS39,LHR,London,United Kingdom,51.4706,-0.461941,ORD,Chicago,United States,41.9786,-87.9048,333.0,CC,3952.811356138074
Jul-2015,2015-07-19 22:55:00,2015-07-20 06:56:00,0.3340277777777778,VS40,ORD,Chicago,United States,41.9786,-87.9048,LHR,London,United Kingdom,51.4706,-0.461941,333.0,CC,3952.811356138074
Jul-2015,2015-07-23 08:15:00,2015-07-23 16:00:00,0.3229166666666667,VS3,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,346.0,CC,3451.431109200727
Jul-2015,2015-07-24 12:38:00,2015-07-24 19:18:00,0.2777777777777778,VS26,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,346.0,CC,3451.431109200727
Jul-2015,2015-07-26 13:35:00,2015-07-26 21:17:00,0.3208333333333334,VS45,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,744.0,CC,3451.431109200727
Jul-2015,2015-07-27 23:30:00,2015-07-28 06:23:00,0.2868055555555555,VS46,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,744.0,CC,3451.431109200727
Aug-2015,2015-08-01 10:35:00,2015-08-01 20:50:00,0.4270833333333333,VS43,LGW,London,United Kingdom,51.148102,-0.190278,LAS,Las Vegas,United States,36.08010101,-115.1520004,744.0,CC,5252.974893823345
Aug-2015,2015-08-03 23:42:00,2015-08-04 09:54:00,0.425,VS44,LAS,Las Vegas,United States,36.08010101,-115.1520004,LGW,London,United Kingdom,51.148102,-0.190278,744.0,CC,5252.974893823345
Aug-2015,2015-08-08 09:20:00,2015-08-08 17:15:00,0.3298611111111111,VS107,LHR,London,United Kingdom,51.4706,-0.461941,DTW,Detroit,United States,42.21239852905273,-83.35340118408203,333.0,CC,3766.3671002328956
Aug-2015,2015-08-09 21:48:00,2015-08-10 05:19:00,0.3131944444444444,VS108,DTW,Detroit,United States,42.21239852905273,-83.35340118408203,LHR,London,United Kingdom,51.4706,-0.461941,333.0,CC,3766.3671002328956
Aug-2015,2015-08-17 16:45:00,2015-08-18 00:14:00,0.3118055555555556,VS1,LHR,London,United Kingdom,51.4706,-0.461941,EWR,Newark,United States,40.69250106811523,-74.168701171875,346.0,CC,3465.154979753485
Aug-2015,2015-08-19 02:52:00,2015-08-19 09:36:00,0.2805555555555556,VS2,EWR,Newark,United States,40.69250106811523,-74.168701171875,LHR,London,United Kingdom,51.4706,-0.461941,346.0,CC,3465.154979753485
Aug-2015,2015-08-23 21:25:00,2015-08-24 09:23:00,0.4986111111111111,VS206,LHR,London,United Kingdom,51.4706,-0.461941,HKG,Hong Kong,Hong Kong,22.308901,113.915001,789.0,CC,5994.708539002999
Aug-2015,2015-08-26 15:45:00,2015-08-27 04:12:00,0.51875,VS207,HKG,Hong Kong,Hong Kong,22.308901,113.915001,LHR,London,United Kingdom,51.4706,-0.461941,789.0,CC,5994.708539002999
Aug-2015,2015-08-30 08:45:00,2015-08-30 17:22:00,0.3590277777777778,VS39,LHR,London,United Kingdom,51.4706,-0.461941,ORD,Chicago,United States,41.9786,-87.9048,333.0,CC,3952.811356138074
Sep-2015,2015-08-31 23:03:00,2015-09-01 06:56:00,0.3284722222222222,VS40,ORD,Chicago,United States,41.9786,-87.9048,LHR,London,United Kingdom,51.4706,-0.461941,333.0,CC,3952.811356138074
Sep-2015,2015-09-13 08:42:00,2015-09-13 17:14:00,0.3555555555555556,VS39,LHR,London,United Kingdom,51.4706,-0.461941,ORD,Chicago,United States,41.9786,-87.9048,333.0,CC,3952.811356138074
Sep-2015,2015-09-14 23:10:00,2015-09-15 07:08:00,0.3319444444444444,VS40,ORD,Chicago,United States,41.9786,-87.9048,LHR,London,United Kingdom,51.4706,-0.461941,346.0,CC,3952.811356138074
Sep-2015,2015-09-18 09:06:00,2015-09-18 17:12:00,0.3375,VS107,LHR,London,United Kingdom,51.4706,-0.461941,DTW,Detroit,United States,42.21239852905273,-83.35340118408203,333.0,CC,3766.3671002328956
Sep-2015,2015-09-19 22:01:00,2015-09-20 05:21:00,0.3055555555555556,VS108,DTW,Detroit,United States,42.21239852905273,-83.35340118408203,LHR,London,United Kingdom,51.4706,-0.461941,333.0,CC,3766.3671002328956
Sep-2015,2015-09-24 08:42:00,2015-09-24 17:39:00,0.3729166666666667,VS39,LHR,London,United Kingdom,51.4706,-0.461941,ORD,Chicago,United States,41.9786,-87.9048,333.0,CC,3952.811356138074
Sep-2015,2015-09-25 22:55:00,2015-09-26 06:53:00,0.3319444444444444,VS40,ORD,Chicago,United States,41.9786,-87.9048,LHR,London,United Kingdom,51.4706,-0.461941,333.0,CC,3952.811356138074
Oct-2015,2015-10-06 14:35:00,2015-10-07 01:17:00,0.4458333333333334,VS41,LHR,London,United Kingdom,51.4706,-0.461941,SFO,San Francisco,United States,37.61899948120117,-122.375,346.0,CC,5367.546837090879
Oct-2015,2015-10-09 04:19:00,2015-10-09 15:02:00,0.4465277777777778,VS42,SFO,San Francisco,United States,37.61899948120117,-122.375,LHR,London,United Kingdom,51.4706,-0.461941,346.0,CC,5367.546837090879
Oct-2015,2015-10-13 19:20:00,2015-10-14 03:14:00,0.3291666666666667,VS25,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,346.0,CC,3451.431109200727
Oct-2015,2015-10-14 22:26:00,2015-10-15 05:26:00,0.2916666666666667,VS4,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,346.0,CC,3451.431109200727
Oct-2015,2015-10-19 11:27:00,2015-10-19 19:36:00,0.3395833333333333,VS111,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,333.0,CC,3451.431109200727
Oct-2015,2015-10-20 23:55:00,2015-10-21 06:50:00,0.2881944444444444,VS112,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,333.0,CC,3451.431109200727
Oct-2015,2015-10-25 14:33:00,2015-10-25 22:31:00,0.3319444444444444,VS45,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,346.0,CC,3451.431109200727
Oct-2015,2015-10-29 01:00:00,2015-10-29 07:42:00,0.0,VS46,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,346.0,CC,3451.431109200727
Nov-2015,2015-11-01 11:59:00,2015-11-01 23:51:00,0.4944444444444445,VS23,LHR,London,United Kingdom,51.4706,-0.461941,LAX,Los Angeles,United States,33.94250107,-118.4079971,346.0,CC,5456.0407285107085
Nov-2015,2015-11-03 03:03:00,2015-11-03 13:34:00,0.0,VS8,LAX,Los Angeles,United States,33.94250107,-118.4079971,LHR,London,United Kingdom,51.4706,-0.461941,346.0,CC,5456.0407285107085
Nov-2015,2015-11-08 09:40:00,2015-11-08 17:49:00,0.3395833333333333,VS107,LHR,London,United Kingdom,51.4706,-0.461941,DTW,Detroit,United States,42.21239852905273,-83.35340118408203,333.0,CC,3766.3671002328956
Nov-2015,2015-11-09 22:58:00,2015-11-10 06:28:00,0.3125,VS108,DTW,Detroit,United States,42.21239852905273,-83.35340118408203,LHR,London,United Kingdom,51.4706,-0.461941,333.0,CC,3766.3671002328956
Nov-2015,2015-11-14 09:35:00,2015-11-14 18:11:00,0.3583333333333333,VS107,LHR,London,United Kingdom,51.4706,-0.461941,DTW,Detroit,United States,42.21239852905273,-83.35340118408203,333.0,CC,3766.3671002328956
Nov-2015,2015-11-16 22:59:00,2015-11-17 06:34:00,0.3159722222222222,VS108,DTW,Detroit,United States,42.21239852905273,-83.35340118408203,LHR,London,United Kingdom,51.4706,-0.461941,333.0,CC,3766.3671002328956
Nov-2015,2015-11-20 09:46:00,2015-11-20 18:02:00,0.3444444444444444,VS107,LHR,London,United Kingdom,51.4706,-0.461941,DTW,Detroit,United States,42.21239852905273,-83.35340118408203,333.0,CC,3766.3671002328956
Nov-2015,2015-11-21 23:23:00,2015-11-22 08:16:00,0.3701388888888889,VS108,DTW,Detroit,United States,42.21239852905273,-83.35340118408203,LHR,London,United Kingdom,51.4706,-0.461941,333.0,CC,3766.3671002328956
Nov-2015,2015-11-29 09:47:00,2015-11-29 18:23:00,0.3583333333333333,VS107,LHR,London,United Kingdom,51.4706,-0.461941,DTW,Detroit,United States,42.21239852905273,-83.35340118408203,333.0,CC,3766.3671002328956
Dec-2015,2015-11-30 23:07:00,2015-12-01 06:19:00,0.3,VS108,DTW,Detroit,United States,42.21239852905273,-83.35340118408203,LHR,London,United Kingdom,51.4706,-0.461941,333.0,CC,3766.3671002328956
Dec-2015,2015-12-11 13:14:00,2015-12-12 00:17:00,0.4604166666666666,VS41,LHR,London,United Kingdom,51.4706,-0.461941,SFO,San Francisco,United States,37.61899948120117,-122.375,789.0,CC,5367.546837090879
Dec-2015,2015-12-16 05:05:00,2015-12-16 15:41:00,0.4416666666666667,VS42,SFO,San Francisco,United States,37.61899948120117,-122.375,LHR,London,United Kingdom,51.4706,-0.461941,789.0,CC,5367.546837090879
Dec-2015,2015-12-20 14:35:00,2015-12-20 22:26:00,0.3270833333333333,VS45,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,346.0,CC,3451.431109200727
Dec-2015,2015-12-22 01:15:00,2015-12-22 07:50:00,0.2743055555555556,VS46,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,346.0,CC,3451.431109200727
Dec-2015,2015-12-25 15:29:00,2015-12-25 23:44:00,0.34375,VS1,LHR,London,United Kingdom,51.4706,-0.461941,EWR,Newark,United States,40.69250106811523,-74.168701171875,346.0,CC,3465.154979753485
Dec-2015,2015-12-27 01:53:00,2015-12-27 08:24:00,0.2715277777777778,VS2,EWR,Newark,United States,40.69250106811523,-74.168701171875,LHR,London,United Kingdom,51.4706,-0.461941,346.0,CC,3465.154979753485
Dec-2015,2015-12-28 15:45:00,2015-12-28 23:40:00,0.3298611111111111,VS1,LHR,London,United Kingdom,51.4706,-0.461941,EWR,Newark,United States,40.69250106811523,-74.168701171875,346.0,CC,3465.154979753485
Dec-2015,2015-12-30 02:03:00,2015-12-30 08:32:00,0.2701388888888889,VS2,EWR,Newark,United States,40.69250106811523,-74.168701171875,LHR,London,United Kingdom,51.4706,-0.461941,346.0,CC,3465.154979753485
Jan-2016,2016-01-04 22:29:00,2016-01-05 05:18:00,0.2840277777777778,VS651,LHR,London,United Kingdom,51.4706,-0.461941,LOS,Lagos,Nigeria,6.577370166778564,3.321160078048706,346.0,CC,3100.247212605884
Jan-2016,2016-01-06 10:12:00,2016-01-06 16:42:00,0.2708333333333333,VS652,LOS,Lagos,Nigeria,6.577370166778564,3.321160078048706,LHR,London,United Kingdom,51.4706,-0.461941,346.0,CC,3100.247212605884
Jan-2016,2016-01-10 13:30:00,2016-01-11 00:52:00,0.4736111111111111,VS250,LHR,London,United Kingdom,51.4706,-0.461941,PVG,Shanghai,China,31.14340019226075,121.8050003051758,789.0,CC,5755.266437139178
Jan-2016,2016-01-14 03:38:00,2016-01-14 15:55:00,0.5118055555555555,VS251,PVG,Shanghai,China,31.14340019226075,121.8050003051758,LHR,London,United Kingdom,51.4706,-0.461941,789.0,CC,5755.266437139178
Jan-2016,2016-01-29 21:10:00,2016-01-30 08:04:00,0.4541666666666667,VS601,LHR,London,United Kingdom,51.4706,-0.461941,JNB,Johannesburg,South Africa,-26.1392,28.246,789.0,CC,5620.339088214339
Feb-2016,2016-01-31 19:28:00,2016-02-01 06:51:00,0.4743055555555555,VS602,JNB,Johannesburg,South Africa,-26.1392,28.246,LHR,London,United Kingdom,51.4706,-0.461941,789.0,CC,5620.339088214339
Feb-2016,2016-02-14 09:40:00,2016-02-14 18:08:00,0.3527777777777778,VS107,LHR,London,United Kingdom,51.4706,-0.461941,DTW,Detroit,United States,42.21239852905273,-83.35340118408203,333.0,CC,3766.3671002328956
Feb-2016,2016-02-15 23:15:00,2016-02-16 06:26:00,0.2993055555555555,VS108,DTW,Detroit,United States,42.21239852905273,-83.35340118408203,LHR,London,United Kingdom,51.4706,-0.461941,333.0,CC,3766.3671002328956
Mar-2016,2016-02-29 20:39:00,2016-03-01 08:04:00,0.4756944444444444,VS206,LHR,London,United Kingdom,51.4706,-0.461941,HKG,Hong Kong,Hong Kong,22.308901,113.915001,789.0,CC,5994.708539002999
Mar-2016,2016-03-03 15:51:00,2016-03-04 05:00:00,0.5479166666666667,VS207,HKG,Hong Kong,Hong Kong,22.308901,113.915001,LHR,London,United Kingdom,51.4706,-0.461941,789.0,CC,5994.708539002999
Mar-2016,2016-03-08 12:24:00,2016-03-08 22:47:00,0.4326388888888889,VS93,LGW,London,United Kingdom,51.148102,-0.190278,CUN,Cancun,Mexico,21.0365009308,-86.8770980835,744.0,CC,4963.800032497119
Mar-2016,2016-03-13 02:01:00,2016-03-13 11:31:00,0.3958333333333333,VS94,CUN,Cancun,Mexico,21.0365009308,-86.8770980835,LGW,London,United Kingdom,51.148102,-0.190278,744.0,CC,4963.800032497119
Mar-2016,2016-03-22 14:35:00,2016-03-22 22:35:00,0.3333333333333333,VS45,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,744.0,CC,3451.431109200727
Mar-2016,2016-03-24 02:20:00,2016-03-24 08:43:00,0.2659722222222222,VS46,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,744.0,CC,3451.431109200727
Mar-2016,2016-03-26 10:29:00,2016-03-26 20:55:00,0.0,VS43,LGW,London,United Kingdom,51.148102,-0.190278,LAS,Las Vegas,United States,36.08010101,-115.1520004,744.0,CC,5252.974893823345
Mar-2016,2016-03-28 01:05:00,2016-03-28 10:36:00,0.3965277777777778,VS86,LAS,Las Vegas,United States,36.08010101,-115.1520004,MAN,Manchester,United Kingdom,53.35369873046875,-2.27495002746582,744.0,CC,5087.1749764176275
Apr-2016,2016-04-01 08:20:00,2016-04-01 09:52:00,0.06388888888888888,VS71,LGW,London,United Kingdom,51.148102,-0.190278,GLA,Glasgow,United Kingdom,55.8718986511,-4.43306016922,744.0,CC,370.38989083079287
Apr-2016,2016-04-01 08:55:00,2016-04-02 18:06:00,0.3826388888888889,VS71,GLA,Glasgow,United Kingdom,55.8718986511,-4.43306016922,MCO,Orlando,United States,28.42939949035645,-81.30899810791016,744.0,CC,4124.979797449356
Apr-2016,2016-04-04 00:03:00,2016-04-04 07:52:00,0.0,VS16,MCO,Orlando,United States,28.42939949035645,-81.30899810791016,LGW,London,United Kingdom,51.148102,-0.190278,744.0,CC,4352.701532796484
Apr-2016,2016-04-07 09:29:00,2016-04-07 17:40:00,0.3409722222222222,VS107,LHR,London,United Kingdom,51.4706,-0.461941,DTW,Detroit,United States,42.21239852905273,-83.35340118408203,333.0,CC,3766.3671002328956
Apr-2016,2016-04-08 21:50:00,2016-04-09 05:25:00,0.3159722222222222,VS108,DTW,Detroit,United States,42.21239852905273,-83.35340118408203,LHR,London,United Kingdom,51.4706,-0.461941,333.0,CC,3766.3671002328956
Apr-2016,2016-04-12 19:15:00,2016-04-13 02:26:00,0.2993055555555555,VS25,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,346.0,CC,3451.431109200727
Apr-2016,2016-04-13 22:23:00,2016-04-14 05:45:00,0.3069444444444445,VS4,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,346.0,CC,3451.431109200727
Apr-2016,2016-04-17 10:08:00,2016-04-17 21:48:00,0.4861111111111111,VS7,LHR,London,United Kingdom,51.4706,-0.461941,LAX,Los Angeles,United States,33.94250107,-118.4079971,789.0,CC,5456.0407285107085
Apr-2016,2016-04-20 00:39:00,2016-04-20 11:12:00,0.4395833333333333,VS8,LAX,Los Angeles,United States,33.94250107,-118.4079971,LHR,London,United Kingdom,51.4706,-0.461941,789.0,CC,5456.0407285107085
Apr-2016,2016-04-24 09:27:00,2016-04-24 17:24:00,0.33125,VS107,LHR,London,United Kingdom,51.4706,-0.461941,DTW,Detroit,United States,42.21239852905273,-83.35340118408203,333.0,CC,3766.3671002328956
Apr-2016,2016-04-25 21:45:00,2016-04-26 05:22:00,0.3173611111111111,VS108,DTW,Detroit,United States,42.21239852905273,-83.35340118408203,LHR,London,United Kingdom,51.4706,-0.461941,333.0,CC,3766.3671002328956
Apr-2016,2016-04-29 08:19:00,2016-04-29 16:47:00,0.3527777777777778,VS39,LHR,London,United Kingdom,51.4706,-0.461941,ORD,Chicago,United States,41.9786,-87.9048,333.0,CC,3952.811356138074
May-2016,2016-04-30 22:55:00,2016-05-01 06:44:00,0.3256944444444445,VS40,ORD,Chicago,United States,41.9786,-87.9048,LHR,London,United Kingdom,51.4706,-0.461941,333.0,CC,3952.811356138074
May-2016,2016-05-04 21:25:00,2016-05-05 09:19:00,0.4958333333333333,VS206,LHR,London,United Kingdom,51.4706,-0.461941,HKG,Hong Kong,Hong Kong,22.308901,113.915001,789.0,CC,5994.708539002999
May-2016,2016-05-07 15:52:00,2016-05-08 04:29:00,0.5256944444444445,VS207,HKG,Hong Kong,Hong Kong,22.308901,113.915001,LHR,London,United Kingdom,51.4706,-0.461941,789.0,CC,5994.708539002999
May-2016,2016-05-17 16:16:00,2016-05-17 00:00:00,0.3215277777777778,VS1,LHR,London,United Kingdom,51.4706,-0.461941,EWR,Newark,United States,40.69250106811523,-74.168701171875,333.0,CC,3465.154979753485
May-2016,2016-05-19 02:20:00,2016-05-19 08:30:00,0.2569444444444444,VS2,EWR,Newark,United States,40.69250106811523,-74.168701171875,LHR,London,United Kingdom,51.4706,-0.461941,789.0,CC,3465.154979753485
May-2016,2016-05-22 08:20:00,2016-05-22 16:43:00,0.3493055555555555,VS39,LHR,London,United Kingdom,51.4706,-0.461941,ORD,Chicago,United States,41.9786,-87.9048,333.0,CC,3952.811356138074
May-2016,2016-05-23 23:00:00,2016-05-24 07:19:00,0.3465277777777778,VS40,ORD,Chicago,United States,41.9786,-87.9048,LHR,London,United Kingdom,51.4706,-0.461941,333.0,CC,3952.811356138074
May-2016,2016-05-27 09:21:00,2016-05-27 17:50:00,0.3534722222222222,VS107,LHR,London,United Kingdom,51.4706,-0.461941,DTW,Detroit,United States,42.21239852905273,-83.35340118408203,333.0,CC,3766.3671002328956
May-2016,2016-05-28 21:39:00,2016-05-29 05:22:00,0.3215277777777778,VS108,DTW,Detroit,United States,42.21239852905273,-83.35340118408203,LHR,London,United Kingdom,51.4706,-0.461941,333.0,CC,3766.3671002328956
Jun-2016,2016-06-01 08:16:00,2016-06-01 16:54:00,0.3597222222222222,VS39,LHR,London,United Kingdom,51.4706,-0.461941,ORD,Chicago,United States,41.9786,-87.9048,333.0,CC,3952.811356138074
Jun-2016,2016-06-02 22:52:00,2016-06-03 07:07:00,0.34375,VS40,ORD,Chicago,United States,41.9786,-87.9048,LHR,London,United Kingdom,51.4706,-0.461941,333.0,CC,3952.811356138074
Jun-2016,2016-06-06 10:28:00,2016-06-06 21:24:00,0.4555555555555555,VS7,LHR,London,United Kingdom,51.4706,-0.461941,LAX,Los Angeles,United States,33.94250107,-118.4079971,789.0,CC,5456.0407285107085
Jun-2016,2016-06-09 00:42:00,2016-06-09 11:30:00,0.45,VS8,LAX,Los Angeles,United States,33.94250107,-118.4079971,LHR,London,United Kingdom,51.4706,-0.461941,789.0,CC,5456.0407285107085
Jun-2016,2016-06-28 09:30:00,2016-06-28 18:12:00,0.3625,VS107,LHR,London,United Kingdom,51.4706,-0.461941,DTW,Detroit,United States,42.21239852905273,-83.35340118408203,333.0,CC,3766.3671002328956
Jun-2016,2016-06-29 21:46:00,2016-06-30 05:22:00,0.3166666666666667,VS108,DTW,Detroit,United States,42.21239852905273,-83.35340118408203,LHR,London,United Kingdom,51.4706,-0.461941,333.0,CC,3766.3671002328956
Jul-2016,2016-07-03 10:13:00,2016-07-03 21:18:00,0.4618055555555556,VS7,LHR,London,United Kingdom,51.4706,-0.461941,LAX,Los Angeles,United States,33.94250107,-118.4079971,789.0,CC,5456.0407285107085
Jul-2016,2016-07-06 00:37:00,2016-07-06 10:36:00,0.4159722222222222,VS8,LAX,Los Angeles,United States,33.94250107,-118.4079971,LHR,London,United Kingdom,51.4706,-0.461941,789.0,CC,5456.0407285107085
Jul-2016,2016-07-11 09:45:00,2016-07-11 17:40:00,0.3298611111111111,VS107,LHR,London,United Kingdom,51.4706,-0.461941,DTW,Detroit,United States,42.21239852905273,-83.35340118408203,333.0,CC,3766.3671002328956
Jul-2016,2016-07-12 22:59:00,2016-07-13 06:37:00,0.3180555555555555,VS108,DTW,Detroit,United States,42.21239852905273,-83.35340118408203,LHR,London,United Kingdom,51.4706,-0.461941,333.0,CC,3766.3671002328956
Jul-2016,2016-07-16 08:20:00,2016-07-16 17:14:00,0.3708333333333333,VS39,LHR,London,United Kingdom,51.4706,-0.461941,ORD,Chicago,United States,41.9786,-87.9048,333.0,CC,3952.811356138074
